0.00040489963852983476,1.6142195297131523e-05
0.0008428464363175325,2.213199191727393e-07
0.00028605272726796863,0.0009575156402210812
0.0035337042924377528,1.013159872352755e-05
0.30336413349957864,1.506532416808261e-05
0.0030017336838135075,0.0009929425889750585
0.0012759173371864752,3.913747912843278e-07
0.01107292375395216,0.0008875842127657298
0.0011589214808005622,3.0492611256053824e-07
0.14435784359540577,0.0005197126342591452
0.02745093920903805,7.456815872934437e-06
0.2845387009809579,1.0729563146886216e-05
0.000527995624760851,3.5619188851310927e-06
0.004611757141711195,1.0605297987044039e-07
0.00035330334355491506,7.67321571136381e-07
0.001549019057216938,0.0004705452397355534
0.002104751896321122,0.0009269800118275749
0.0033758495725149207,9.453609369178922e-06
0.008553638558175952,5.025335312491664e-06
0.00972905859883767,2.4855864827881368e-05
0.006887228442840871,4.7462365420883244e-05
0.0021907777467642616,0.00024061202311081645
0.07222593206005602,1.2391623473850234e-05
0.0003319366532917434,0.00012598572359923447
0.042044972634070324,1.5254356933252596e-07
0.03550276142339648,1.999296811647507e-05
0.02082223786385799,2.3909657311883252e-05
0.0008187408088100401,5.026865541314942e-05
0.03472061422206425,2.1037834896048825e-06
0.09124295211982728,0.00012680252795455125
0.2149956435849768,1.0291156120098876e-05
0.0003124566265739864,1.155257104481119e-06
0.0032699331115176025,1.0968722167938558e-06
0.006255619539795871,7.744968691165e-07
0.00014489234791930365,1.7487186670801213e-05
0.05759234836410968,7.829667121595086e-05
0.005769477135245437,1.38593126721333e-05
0.0007432217139981082,3.7328452777920755e-07
0.0025043235078505404,0.0004435903171746186
0.02351057697646711,4.1031533000509044e-07
0.0003610044301140003,0.0008351577588154223
0.001142094323621271,1.5314220925076685e-06
0.0004539422983719941,2.1534646200918087e-05
0.006877498386280114,2.1557252502124218e-05
0.009200624602063598,0.0007441144155351346
0.02994298157665738,1.7145236398325146e-05
0.011741959995625549,0.0001322234272359115
0.00017317305108868484,9.754693463335066e-06
0.003107942942794951,0.00037169025363757604
0.04312755459522499,5.214315982571022e-07
